@relation BustersKeyboardAgenttraining-data

@attribute xPacmanPosition NUMERIC
@attribute yPacmanPosition NUMERIC
@attribute ghostPosition1x NUMERIC
@attribute ghostPosition1y NUMERIC
@attribute ghostPosition2x NUMERIC
@attribute ghostPosition2y NUMERIC
@attribute ghostPosition3x NUMERIC
@attribute ghostPosition3y NUMERIC
@attribute ghostPosition4x NUMERIC
@attribute ghostPosition4y NUMERIC
@attribute distanceGhost1 NUMERIC
@attribute distanceGhost2 NUMERIC
@attribute distanceGhost3 NUMERIC
@attribute distanceGhost4 NUMERIC
@attribute validActions{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction{Stop,South,North,West,East}
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
5,6,3,4,3,1,5,1,7,1,4,1000,1000,1000,1011,West,111,G,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West,573
4,6,3,4,3,1,5,1,7,1,3,1000,1000,1000,1011,West,111,E,G,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West,572
3,6,4,4,3,1,5,1,7,1,3,1000,1000,1000,1011,West,111,E,E,E,G,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West,571
2,6,4,4,3,1,5,1,7,1,4,1000,1000,1000,1011,West,111,W,E,E,E,G,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,West,570
1,6,5,4,3,1,5,1,7,1,6,1000,1000,1000,1110,West,111,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,South,569
1,5,4,4,3,1,5,1,7,1,4,1000,1000,1000,1100,South,111,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,South,568
1,4,4,3,3,1,5,1,7,1,4,1000,1000,1000,1110,South,111,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,East,567
18,3,1,5,4,3,4,7,16,7,19,14,18,6,1001,Stop,0,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,Stop,-1
18,3,1,4,3,3,4,7,16,7,18,15,18,5,1001,Stop,0,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,Stop,-2
18,3,1,5,4,3,3,7,16,6,19,14,19,6,1001,Stop,0,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,Stop,-3
18,3,1,6,3,3,4,7,15,6,20,15,18,6,1001,Stop,0,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,Stop,-4
18,3,1,7,4,3,5,7,15,6,21,14,17,5,1001,Stop,0,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,Stop,-5
18,3,2,7,3,3,4,7,16,6,20,15,18,6,1001,Stop,0,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,West,-6
17,3,3,7,4,3,3,7,16,7,18,13,18,4,1011,West,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,North,-7
17,4,3,7,5,3,4,7,16,6,17,13,16,4,111,North,0,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,East,-8
18,4,2,7,6,3,4,7,16,7,19,13,17,4,1101,East,0,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,East,-9
18,4,2,7,5,3,4,7,17,7,19,14,17,4,1101,East,0,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,North,-10
18,5,2,7,5,4,5,7,17,7,18,14,15,2,1100,North,0,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,G,E,W,W,North,189
18,6,3,7,6,4,5,6,18,7,16,14,13,1000,1101,North,1,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,G,W,W,W,W,W,W,W,North,188
18,7,3,7,6,4,5,6,7,1,15,15,14,1000,101,North,1,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,West,187
17,7,4,7,6,3,5,6,7,1,13,15,13,1000,111,West,1,W,W,W,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,West,186
16,7,5,7,6,4,6,6,7,1,11,13,11,1000,111,West,1,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,185
15,7,6,7,7,4,5,6,7,1,9,11,11,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,184
14,7,7,7,7,4,5,6,7,1,7,10,10,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,183
13,7,8,7,8,4,6,6,7,1,5,8,8,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,182
12,7,7,7,8,4,7,6,7,1,5,7,6,1000,111,West,1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,181
11,7,6,7,8,4,7,7,7,1,5,6,4,1000,111,West,1,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,180
10,7,7,7,8,4,7,6,7,1,3,5,4,1000,111,West,1,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,179
9,7,7,7,7,4,8,6,7,1,2,5,2,1000,111,West,1,W,W,E,W,W,E,G,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,178
8,7,7,7,8,4,9,6,7,1,1,3,2,1000,111,West,1,W,W,W,E,W,E,E,E,G,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West,377
7,7,1,1,8,3,9,6,7,1,1000,5,3,1000,111,West,1001,W,W,W,W,E,E,E,E,E,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,376
6,7,1,1,9,3,9,7,7,1,1000,7,3,1000,111,West,1001,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,375
5,7,1,1,9,4,10,7,7,1,1000,7,5,1000,111,West,1001,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,374
6,7,1,1,9,4,11,7,7,1,1000,6,5,1000,111,East,1001,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,373
7,7,1,1,9,5,12,7,7,1,1000,4,5,1000,111,East,1001,W,W,W,W,G,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,372
8,7,1,1,9,6,12,6,7,1,1000,2,5,1000,111,East,1001,W,W,W,E,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,371
9,7,1,1,8,6,11,6,7,1,1000,2,3,1000,111,East,1001,W,W,E,W,W,E,G,E,E,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,370
10,7,1,1,8,7,10,6,7,1,1000,2,1,1000,111,East,1001,W,E,W,W,W,E,E,G,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,369
11,7,1,1,9,7,10,6,7,1,1000,2,2,1000,111,East,1001,E,W,W,W,W,E,G,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South,368
11,6,1,1,8,7,10,7,7,1,1000,4,2,1000,1011,South,1001,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,South,367
11,6,1,1,8,6,9,7,7,1,1000,3,3,1000,1011,South,1001,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,West,366
10,6,1,1,8,6,9,6,7,1,1000,2,1,1000,1011,West,1001,E,E,E,E,E,W,E,W,W,W,G,G,E,E,E,E,E,E,E,E,W,W,W,W,W,West,565
9,5,2,6,4,7,16,7,17,6,8,7,9,9,1100,Stop,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,Stop,-1
9,5,1,6,3,7,17,7,17,6,9,8,10,10,1100,Stop,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,Stop,-2
9,5,1,7,2,7,17,7,18,6,10,9,10,10,1100,Stop,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,Stop,-3
9,5,1,7,3,7,17,6,18,6,10,8,9,9,1100,Stop,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,Stop,-4
9,5,2,7,3,6,17,6,18,5,9,7,9,10,1100,Stop,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,Stop,-5
9,5,3,7,3,6,18,6,18,6,8,7,10,10,1100,Stop,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,Stop,-6
9,5,4,7,2,6,18,5,18,6,7,8,9,9,1100,Stop,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,Stop,-7
9,5,4,7,2,7,18,6,18,5,7,9,10,10,1100,Stop,0,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,North,-8
9,6,4,6,2,6,18,5,18,4,5,7,10,11,1111,North,0,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North,-9
9,7,3,6,1,6,18,6,18,4,7,9,10,11,111,North,0,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-10
8,7,4,6,1,7,17,6,17,4,5,7,10,13,111,West,0,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-11
7,7,3,6,1,7,17,7,18,4,5,6,10,13,111,West,0,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-12
6,7,3,6,2,7,17,6,17,4,4,4,12,15,111,West,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-13
5,7,3,6,2,7,17,6,17,3,3,3,13,15,111,West,0,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-14
4,7,2,6,3,7,17,6,16,3,3,1,14,16,111,West,0,W,W,W,W,W,G,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West,185
3,7,2,7,3,1,17,7,16,3,1,1000,14,16,111,West,100,E,W,W,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West,384
2,7,1,1,3,1,18,7,16,4,1000,1000,16,18,111,West,1100,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,383
1,7,1,1,3,1,17,7,16,3,1000,1000,16,18,110,West,1100,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South,382
1,6,1,1,3,1,17,7,16,4,1000,1000,17,16,1110,South,1100,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,South,381
1,5,1,1,3,1,18,7,15,4,1000,1000,19,16,1100,South,1100,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,South,380
1,4,1,1,3,1,18,6,15,3,1000,1000,19,16,1110,South,1100,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,East,379
2,4,1,1,3,1,18,5,16,3,1000,1000,17,14,111,East,1100,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,East,378
3,4,1,1,3,1,18,5,15,3,1000,1000,16,13,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,East,377
4,4,1,1,3,1,18,5,15,3,1000,1000,15,13,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East,376
5,4,1,1,3,1,18,6,16,3,1000,1000,15,11,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East,375
6,4,1,1,3,1,18,6,15,3,1000,1000,14,11,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East,374
7,4,1,1,3,1,18,5,16,3,1000,1000,12,10,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,East,373
8,4,1,1,3,1,18,5,16,3,1000,1000,11,9,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,East,372
9,4,1,1,3,1,18,6,16,3,1000,1000,11,9,1111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,East,371
10,4,1,1,3,1,17,6,17,3,1000,1000,9,7,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,East,370
11,4,1,1,3,1,16,6,16,3,1000,1000,7,7,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,East,369
12,4,1,1,3,1,15,6,17,3,1000,1000,5,5,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East,368
13,4,1,1,3,1,14,6,17,4,1000,1000,3,5,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,G,E,East,367
14,4,1,1,3,1,13,6,17,3,1000,1000,3,3,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,G,E,E,E,East,366
15,4,1,1,3,1,14,6,17,4,1000,1000,3,3,111,East,1100,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,E,G,E,E,E,East,365
16,4,1,1,3,1,15,6,17,3,1000,1000,3,1,111,East,1100,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,E,E,G,E,E,E,East,364
17,4,1,1,3,1,16,6,16,3,1000,1000,3,1,111,East,1100,W,W,W,W,W,E,G,E,E,W,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,East,363
18,4,1,1,3,1,16,6,17,3,1000,1000,4,1,1101,East,1100,W,W,W,W,W,E,G,E,W,W,E,E,E,W,W,W,W,E,W,W,G,E,E,W,W,East,362
18,4,1,1,3,1,15,6,17,4,1000,1000,5,2,1101,East,1100,W,W,W,W,W,E,E,E,W,W,E,G,E,W,W,W,W,E,W,W,E,E,E,W,W,West,361
17,4,1,1,3,1,15,7,17,3,1000,1000,5,1,111,West,1100,W,W,W,W,W,E,E,G,E,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,West,360
16,4,1,1,3,1,15,6,17,3,1000,1000,3,1,111,West,1100,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,E,E,G,E,E,E,West,359
15,4,1,1,3,1,15,7,16,3,1000,1000,3,2,111,West,1100,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East,358
16,4,1,1,3,1,16,7,16,3,1000,1000,3,2,111,East,1100,W,W,W,W,W,E,E,G,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,East,357
17,4,1,1,3,1,17,7,15,3,1000,1000,3,2,111,East,1100,W,W,W,W,W,G,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,East,356
18,4,1,1,3,1,16,7,15,4,1000,1000,5,4,1101,East,1100,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,West,355
17,4,1,1,3,1,16,6,14,4,1000,1000,3,4,111,West,1100,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,G,E,E,W,West,354
16,4,1,1,3,1,15,6,14,3,1000,1000,3,3,111,West,1100,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,G,E,E,E,West,353
15,4,1,1,3,1,16,6,14,3,1000,1000,3,1,111,West,1100,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,G,E,West,352
14,4,1,1,3,1,16,6,15,3,1000,1000,4,1,111,West,1100,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,South,351
14,3,1,1,3,1,17,6,15,4,1000,1000,6,3,1011,South,1100,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,South,350
14,3,1,1,3,1,17,7,16,4,1000,1000,7,2,1011,South,1100,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,East,549
15,3,1,1,3,1,17,6,16,3,1000,1000,5,1000,1011,East,1101,W,W,W,W,W,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,North,548
15,4,1,1,3,1,17,7,7,1,1000,1000,5,1000,111,North,1101,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East,547
16,4,1,1,3,1,16,7,7,1,1000,1000,3,1000,111,East,1101,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,East,546
17,4,1,1,3,1,15,7,7,1,1000,1000,5,1000,111,East,1101,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,East,545
18,4,1,1,3,1,14,7,7,1,1000,1000,7,1000,1101,East,1101,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,East,544
18,4,1,1,3,1,14,6,7,1,1000,1000,6,1000,1101,East,1101,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,North,543
18,5,1,1,3,1,14,6,7,1,1000,1000,5,1000,1100,North,1101,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,North,542
18,6,1,1,3,1,13,6,7,1,1000,1000,5,1000,1101,North,1101,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,West,541
17,6,1,1,3,1,13,7,7,1,1000,1000,5,1000,1011,West,1101,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,West,540
16,6,1,1,3,1,13,7,7,1,1000,1000,4,1000,1011,West,1101,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West,539
15,6,1,1,3,1,13,6,7,1,1000,1000,2,1000,1011,West,1101,E,E,E,E,E,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West,538
4,4,1,9,4,8,15,8,19,9,8,4,15,20,101,Stop,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,Stop,-1
4,4,1,9,4,8,15,8,19,9,8,4,15,20,101,Stop,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,Stop,-2
4,4,1,9,4,8,15,8,19,9,8,4,15,20,101,Stop,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,Stop,-3
4,4,1,9,4,8,15,8,19,9,8,4,15,20,101,Stop,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,Stop,-4
4,4,1,9,4,8,15,8,19,9,8,4,15,20,101,Stop,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,Stop,-5
4,4,1,9,4,8,15,8,19,9,8,4,15,20,101,Stop,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,Stop,-6
4,4,1,9,4,8,15,8,19,9,8,4,15,20,101,Stop,0,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,West,-7
3,4,1,9,4,8,15,8,19,9,7,5,16,21,111,West,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,West,-8
2,4,1,9,4,8,15,8,19,9,6,6,17,22,1111,West,0,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,West,-9
1,4,1,9,4,8,15,8,19,9,5,7,18,23,1110,West,0,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North,-10
1,5,1,9,4,8,15,8,19,9,4,6,17,22,1110,North,0,W,W,E,E,E,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,North,-11
1,6,1,9,4,8,15,8,19,9,3,5,16,21,1110,North,0,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,North,-12
1,7,1,9,4,8,15,8,19,9,2,4,15,20,1110,North,0,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,E,North,-13
1,8,1,9,4,8,15,8,19,9,1,3,14,19,1110,North,0,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,E,W,W,W,W,W,North,186
1,9,1,1,4,8,15,8,19,9,1000,4,15,18,110,North,1000,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,North,185
1,9,1,1,4,8,15,8,19,9,1000,4,15,18,110,North,1000,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South,184
1,8,1,1,4,8,15,8,19,9,1000,3,14,19,1110,South,1000,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,East,183
2,8,1,1,4,8,15,8,19,9,1000,2,13,18,1111,East,1000,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,W,W,W,W,W,East,182
3,8,1,1,4,8,15,8,19,9,1000,1,12,17,1011,East,1000,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,E,E,E,E,W,W,W,W,W,East,381
4,8,1,1,3,1,15,8,19,9,1000,1000,11,16,1001,East,1100,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,East,380
4,8,1,1,3,1,15,8,19,9,1000,1000,11,16,1001,East,1100,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,North,379
4,9,1,1,3,1,15,8,19,9,1000,1000,12,15,111,North,1100,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,378
5,9,1,1,3,1,15,8,19,9,1000,1000,11,14,11,East,1100,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,377
6,9,1,1,3,1,15,8,19,9,1000,1000,10,13,111,East,1100,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,376
7,9,1,1,3,1,15,8,19,9,1000,1000,9,12,111,East,1100,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,375
8,9,1,1,3,1,15,8,19,9,1000,1000,8,11,111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,374
9,9,1,1,3,1,15,8,19,9,1000,1000,7,10,111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,373
10,9,1,1,3,1,15,8,19,9,1000,1000,6,9,111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,372
11,9,1,1,3,1,15,8,19,9,1000,1000,5,8,111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,371
12,9,1,1,3,1,15,8,19,9,1000,1000,4,7,111,East,1100,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,370
13,9,1,1,3,1,15,8,19,9,1000,1000,3,6,111,East,1100,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,369
14,9,1,1,3,1,15,8,19,9,1000,1000,2,5,11,East,1100,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,368
15,9,1,1,3,1,15,8,19,9,1000,1000,1,4,111,East,1100,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South,567
15,8,1,1,3,1,5,1,19,9,1000,1000,1000,5,1010,South,1110,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,South,566
15,8,1,1,3,1,5,1,19,9,1000,1000,1000,5,1010,South,1110,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East,565
16,8,1,1,3,1,5,1,19,9,1000,1000,1000,4,1011,East,1110,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,564
17,8,1,1,3,1,5,1,19,9,1000,1000,1000,3,1111,East,1110,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,East,563
18,8,1,1,3,1,5,1,19,9,1000,1000,1000,2,1111,East,1110,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,E,E,E,G,W,W,W,W,W,W,East,562
10,6,4,4,4,8,15,8,16,4,8,8,7,8,1111,Stop,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,Stop,-1
